Code;Year;Renewables (% equivalent primary energy);Fossil fuels (% equivalent primary energy)
SWE;1987;31,165653;41,592037
SWE;1988;31,078043;40,203007
SWE;1989;32,67113;39,579582
SWE;1990;32,335453;39,308598
SWE;1991;29,826092;36,514065
SWE;1992;34,725967;37,61815
SWE;1993;35,322853;37,66618
SWE;1994;28,229177;39,589657
SWE;1995;32,06243;37,522106
SWE;1996;25,265974;41,491768
SWE;1997;32,551292;37,217995
SWE;1998;32,49207;38,114323
SWE;1999;32,139984;37,7483
SWE;2000;38,59571;35,971497
SWE;2001;35,828453;34,53384
SWE;2002;32,522167;37,763054
SWE;2003;27,901482;41,6014
SWE;2004;30,187603;37,40009
SWE;2005;34,73209;35,9315
SWE;2006;32,33128;39,08571
SWE;2007;34,59903;37,4218
SWE;2008;36,92847;36,128895
SWE;2009;39,14199;37,014053
SWE;2010;38,351444;36,914806
SWE;2011;39,861126;34,09234
SWE;2012;43,305737;30,869728
SWE;2013;38,95485;32,612026
SWE;2014;40,648502;31,632809
SWE;2015;46,599625;30,2506
SWE;2016;42,0827;31,671011
SWE;2017;43,339447;30,347675
SWE;2018;42,218502;29,918533
SWE;2019;43,813766;30,434122
SWE;2020;51,05897;28,88639
SWE;2021;50,924007;28,065798
CHE;1965;39,05084;60,949158
CHE;1966;41,49439;58,50561
CHE;1967;42,143433;57,85656
CHE;1968;39,673504;60,3265
CHE;1969;36,7013;62,63162
CHE;1970;34,634697;63,353367
CHE;1971;33,697243;64,75409
CHE;1972;28,542725;67,11728
CHE;1973;28,314793;65,236565
CHE;1974;31,026619;61,418514
CHE;1975;34,594242;57,41346
CHE;1976;29,048126;62,39093
CHE;1977;35,28424;56,841587
CHE;1978;32,51401;59,21453
CHE;1979;30,90444;57,423763
CHE;1980;32,372673;54,37751
CHE;1981;34,292164;51,53597
CHE;1982;35,782177;49,939766
CHE;1983;33,554874;52,19201
CHE;1984;29,559744;53,17317
CHE;1985;29,6324;50,73575
CHE;1986;29,059496;52,218555
CHE;1987;30,830393;49,984863
CHE;1988;31,572079;49,56296
CHE;1989;28,203423;51,572388
CHE;1990;26,99222;52,924583
CHE;1991;28,263733;52,745457
CHE;1992;28,394737;52,512264
CHE;1993;31,083035;49,871395
CHE;1994;32,318325;48,768578
CHE;1995;30,77135;48,83612
CHE;1996;26,179201;52,50054
CHE;1997;28,93256;50,916946
CHE;1998;28,326658;51,304317
CHE;1999;32,331284;48,85378
CHE;2000;30,638752;48,90786
CHE;2001;31,928984;48,782677
CHE;2002;29,157331;49,93187
CHE;2003;28,983334;49,819298
CHE;2004;28,4365;50,60233
CHE;2005;27,377468;53,82315
CHE;2006;26,049185;52,554756
CHE;2007;29,711977;48,703224
CHE;2008;29,249441;50,143177
CHE;2009;28,93271;50,536293
CHE;2010;29,882568;49,888264
CHE;2011;28,442818;50,07643
CHE;2012;31,854078;48,900013
CHE;2013;30,987797;49,96133
CHE;2014;32,27639;46,657364
CHE;2015;33,1626;48,78223
CHE;2016;32,287403;50,1091
CHE;2017;32,014774;50,975628
CHE;2018;31,950867;48,1976
CHE;2019;33,137398;47,199852
CHE;2020;36,21057;44,366436
CHE;2021;36,716644;47,072998
TWN;1965;10,86843;89,13158
TWN;1966;10,439054;89,56095
TWN;1967;9,467523;90,53248
TWN;1968;12,089816;87,91019
TWN;1969;9,123023;90,87697
TWN;1970;7,867681;92,13231
TWN;1971;6,759338;93,24067
TWN;1972;7,4420853;92,55792
TWN;1973;5,9530554;94,046936
TWN;1974;8,604859;91,39514
TWN;1975;8,733822;91,266174
TWN;1976;5,838051;94,16195
TWN;1977;4,9982214;94,88374
TWN;1978;5,2226777;92,08277
TWN;1979;4,524598;89,4585
TWN;1980;2,749599;89,857
TWN;1981;4,8077273;84,91956
TWN;1982;4,304235;84,411545
TWN;1983;4,0560904;81,20522
TWN;1984;3,418206;78,20397
TWN;1985;4,4680967;75,017494
TWN;1986;4,194708;78,12711
TWN;1987;3,481769;76,43631
TWN;1988;2,674821;80,50314
TWN;1989;2,7342827;82,64406
TWN;1990;3,3431942;80,70387
TWN;1991;1,9690255;81,8309
TWN;1992;3,0788274;82,29871
TWN;1993;1,8557117;84,11284
TWN;1994;2,141311;84,43806
TWN;1995;1,9825535;85,22936
TWN;1996;1,9023186;84,95945
TWN;1997;1,9892831;86,10008
TWN;1998;2,2135477;86,36699
TWN;1999;1,8112775;86,93541
TWN;2000;1,6464219;87,66686
TWN;2001;1,820539;88,69647
TWN;2002;1,2093642;88,68585
TWN;2003;1,2677935;89,25924
TWN;2004;1,2749457;89,55651
TWN;2005;1,473228;89,43351
TWN;2006;1,475401;89,74503
TWN;2007;1,5262464;89,88397
TWN;2008;1,5631176;89,59608
TWN;2009;1,4994724;89,30096
TWN;2010;1,5620868;89,88823
TWN;2011;1,6331027;89,69807
TWN;2012;1,9954244;89,66334
TWN;2013;1,9780341;89,65515
TWN;2014;1,7324574;90,022934
TWN;2015;1,8325284;91,11513
TWN;2016;2,2558503;91,696236
TWN;2017;2,1802807;93,54001
TWN;2018;2,1791105;92,656975
TWN;2019;2,7165449;91,17258
TWN;2020;2,7744627;91,12653
TWN;2021;3,0361571;91,887024
THA;1965;8,098696;91,901306
THA;1966;8,597767;91,40224
THA;1967;9,705655;90,29435
THA;1968;7,769662;92,23033
THA;1969;5,4768367;94,523155
THA;1970;7,854706;92,145294
THA;1971;8,126887;91,873116
THA;1972;5,650623;94,34938
THA;1973;5,797546;94,20246
THA;1974;7,2853966;92,7146
THA;1975;9,127364;90,87264
THA;1976;9,248512;90,751495
THA;1977;7,5471907;92,45282
THA;1978;4,5728025;95,4272
THA;1979;6,6539116;93,346085
THA;1980;2,589578;97,41042
THA;1981;6,015194;93,98481
THA;1982;7,5709677;92,42903
THA;1983;6,5891356;93,41087
THA;1984;6,626251;93,37376
THA;1985;5,7355323;94,26447
THA;1986;8,074997;91,925
THA;1987;5,1940317;94,80597
THA;1988;4,2621784;95,73782
THA;1989;5,435299;94,5647
THA;1990;4,073402;95,9266
THA;1991;3,4002542;96,59975
THA;1992;2,8629646;97,13703
THA;1993;2,1971903;97,8028
THA;1994;2,3979282;97,60207
THA;1995;3,2421882;96,757805
THA;1996;3,1586607;96,84134
THA;1997;2,9777153;97,022285
THA;1998;2,3759058;97,62409
THA;1999;1,6081548;98,391846
THA;2000;2,5746095;97,425385
THA;2001;2,5714476;97,42855
THA;2002;2,8180337;97,18197
THA;2003;2,7227082;97,2773
THA;2004;2,3133497;97,686646
THA;2005;2,2752101;97,724785
THA;2006;2,9778264;97,02217
THA;2007;2,9363692;97,06363
THA;2008;2,9482808;97,05172
THA;2009;3,0501225;96,94987
THA;2010;2,8064702;97,19353
THA;2011;3,4573398;96,54266
THA;2012;3,7705746;96,22943
THA;2013;3,859155;96,14084
THA;2014;4,2589955;95,741005
THA;2015;4,1909814;95,80902
THA;2016;4,5999756;95,40003
THA;2017;5,3063264;94,693665
THA;2018;6,3802214;93,61978
THA;2019;6,9562197;93,043785
THA;2020;6,9914207;93,008575
THA;2021;7,113618;92,88638
TTO;1965;0;100
TTO;1966;0;100
TTO;1967;0;100
TTO;1968;0;100
TTO;1969;0;100
TTO;1970;0;100
TTO;1971;0,24740219;99,7526
TTO;1972;0,17949839;99,8205
TTO;1973;0,14994937;99,85005
TTO;1974;0,13420564;99,86579
TTO;1975;0,15323229;99,84677
TTO;1976;0,11258216;99,88742
TTO;1977;0,13099113;99,869
TTO;1978;0,16403463;99,83597
TTO;1979;0,18565418;99,81435
TTO;1980;0,17309026;99,82691
TTO;1981;0,11979267;99,8802
TTO;1982;0,09663005;99,903366
TTO;1983;0,08803455;99,91197
TTO;1984;0,07256678;99,92743
TTO;1985;0,091819726;99,90818
TTO;1986;0,13506165;99,86494
TTO;1987;0,17057733;99,82943
TTO;1988;0,1351906;99,86481
TTO;1989;0,13232675;99,86767
TTO;1990;0,1421816;99,85781
TTO;1991;0,115011245;99,88499
TTO;1992;0,13038902;99,86961
TTO;1993;0,11545403;99,884544
TTO;1994;0,12450814;99,875496
TTO;1995;0,11839997;99,88161
TTO;1996;0,053836137;99,94617
TTO;1997;0,057017732;99,942986
TTO;1998;0,056172792;99,94383
TTO;1999;0,050541118;99,949455
TTO;2000;0,054040425;99,94595
TTO;2001;0,07365426;99,926346
TTO;2002;0,06166655;99,938324
TTO;2003;0,02733469;99,97266
TTO;2004;0,046458136;99,95354
TTO;2005;0,041819725;99,95817
TTO;2006;0,04218804;99,95781
TTO;2007;0,031051729;99,96894
TTO;2008;0,03328308;99,96672
TTO;2009;0,032574173;99,967415
TTO;2010;0,004750972;99,99525
TTO;2011;0,004813597;99,99519
TTO;2012;0,004852809;99,99514
TTO;2013;0,004740282;99,995255
TTO;2014;0,005310354;99,9947
TTO;2015;0,006235237;99,99376
TTO;2016;0,006985533;99,99301
TTO;2017;0,006543419;99,99345
TTO;2018;0,006240048;99,99377
TTO;2019;0,006373613;99,99363
TTO;2020;0,007312009;99,99269
TTO;2021;0,007159467;99,99284
TUR;1965;7,396099;92,60391
TUR;1966;6,9609694;93,03903
TUR;1967;6,99738;93,00262
TUR;1968;7,877497;92,1225
TUR;1969;7,791776;92,20822
TUR;1970;6,4751015;93,524895
TUR;1971;5,071615;94,92839
TUR;1972;5,530314;94,46969
TUR;1973;4,0500865;95,949905
TUR;1974;5,0477066;94,9523
TUR;1975;7,7707553;92,229256
TUR;1976;9,604342;90,39566
TUR;1977;9,040463;90,95953
TUR;1978;9,207899;90,7921
TUR;1979;10,752221;89,24777
TUR;1980;11,387237;88,61276
TUR;1981;12,502702;87,49731
TUR;1982;12,745108;87,254906
TUR;1983;9,873127;90,12687
TUR;1984;11,116494;88,883514
TUR;1985;9,229307;90,7707
TUR;1986;8,374288;91,62572
TUR;1987;11,513276;88,486725
TUR;1988;16,268532;83,73147
TUR;1989;10,282754;89,71725
TUR;1990;12,219702;87,780304
TUR;1991;11,752681;88,24732
TUR;1992;13,079587;86,92042
TUR;1993;15,372353;84,62765
TUR;1994;14,304976;85,69502
TUR;1995;14,924197;85,0758
TUR;1996;15,543943;84,456055
TUR;1997;14,665958;85,33404
TUR;1998;15,141606;84,85839
TUR;1999;12,753752;87,246254
TUR;2000;10,657172;89,34283
TUR;2001;9,108514;90,89149
TUR;2002;11,535796;88,4642
TUR;2003;11,330117;88,66988
TUR;2004;13,691692;86,308304
TUR;2005;11,418583;88,58141
TUR;2006;11,456921;88,52264
TUR;2007;8,7794895;91,20825
TUR;2008;8,211599;91,77337
TUR;2009;8,923344;91,07018
TUR;2010;12,280028;87,714264
TUR;2011;11,913782;88,072624
TUR;2012;12,522766;87,41843
TUR;2013;13,313222;86,38037
TUR;2014;9,769227;90,12123
TUR;2015;14,063813;85,86218
TUR;2016;14,479534;85,4509
TUR;2017;13,170472;86,75969
TUR;2018;14,846624;85,05908
TUR;2019;19,254936;80,65013
TUR;2020;19,15011;80,78583
TUR;2021;16,517044;83,41677
TKM;1985;0,006192074;99,993805
TKM;1986;0,00497515;99,99502
TKM;1987;0,005001101;99,994995
TKM;1988;0,004967463;99,995026
TKM;1989;0,004834463;99,99516
TKM;1990;0,005833835;99,99417
TKM;1991;0,005680533;99,994316
TKM;1992;0,008334941;99,99167
TKM;1993;0,012083901;99,9879
TKM;1994;0,009070907;99,99094
TKM;1995;0,011020049;99,98898
TKM;1996;0,00944812;99,99055
TKM;1997;0,012338526;
TKM;1998;0,011901928;
TKM;1999;0,010380792;
TKM;2000;0,007789437;
TKM;2001;0,006134593;
TKM;2002;0,007207636;
TKM;2003;0,005189047;
TKM;2004;0,005208135;
TKM;2005;0,005111974;
TKM;2006;0,005027501;
TKM;2007;0,00514901;
TKM;2008;0,006237775;
TKM;2009;0,003802033;
TKM;2010;0,003683056;
TKM;2011;0,003594085;
TKM;2012;0,003752268;
TKM;2013;0,005074127;
TKM;2014;0,006114262;
TKM;2015;0,006777034;
TKM;2016;0,00823534;
TKM;2017;0,008254031;
TKM;2018;0,007368346;
TKM;2019;0,006747688;
TKM;2020;0,007161147;
TKM;2021;0,007483229;
UKR;1985;1,1391944;93,42113
UKR;1986;1,1281;94,53284
UKR;1987;0,99460196;93,98933
UKR;1988;1,2357125;91,60918
UKR;1989;1,0963215;91,99528
UKR;1990;0,9731684;92,26065
UKR;1991;1,1563052;91,724625
UKR;1992;0,92114043;90,80925
UKR;1993;1,4715108;88,90377
UKR;1994;1,8900633;87,80547
UKR;1995;1,5910708;87,590744
UKR;1996;1,4804907;85,422554
UKR;1997;1,7526177;84,69312
UKR;1998;2,9008694;83,7946
UKR;1999;2,6803248;84,38234
UKR;2000;2,1038008;84,05436
UKR;2001;2,264666;83,99631
UKR;2002;1,8132339;84,12308
UKR;2003;1,6885973;84,08032
UKR;2004;2,1416073;82,68471
UKR;2005;2,2117321;82,59813
UKR;2006;2,263283;82,57118
UKR;2007;1,8360311;82,64361
UKR;2008;2,133;82,35804
UKR;2009;2,5476246;80,75065
UKR;2010;2,61006;80,74911
UKR;2011;2,0985289;81,70184
UKR;2012;2,138865;81,42545
UKR;2013;3,0111837;81,06352
UKR;2014;2,2846859;78,66022
UKR;2015;1,9133266;75,47989
UKR;2016;2,366657;77,78734
UKR;2017;2,9754004;74,56427
UKR;2018;3,4212277;75,36418
UKR;2019;3,2903612;74,682816
UKR;2020;4,8960786;74,12342
UKR;2021;6,1008415;70,46429
ARE;1965;0;100
ARE;1966;0;100
ARE;1967;0;100
ARE;1968;0;100
ARE;1969;0;100
ARE;1970;0;100
ARE;1971;0;100
ARE;1972;0;100
ARE;1973;0;100
ARE;1974;0;100
ARE;1975;0;100
ARE;1976;0;100
ARE;1977;0;100
ARE;1978;0;100
ARE;1979;0;100
ARE;1980;0;100
ARE;1981;0;100
ARE;1982;0;100
ARE;1983;0;100,000015
ARE;1984;0;100
ARE;1985;0;100
ARE;1986;0;100
ARE;1987;0;100
ARE;1988;0;100
ARE;1989;0;100
ARE;1990;0;100
ARE;1991;0;100,000015
ARE;1992;0;100
ARE;1993;0;100
ARE;1994;0;100
ARE;1995;0;100
ARE;1996;0;100
ARE;1997;0;100
ARE;1998;0;100
ARE;1999;0;99,99999
ARE;2000;0;100,000015
ARE;2001;0;100
ARE;2002;0;100
ARE;2003;0;100
ARE;2004;0;100
ARE;2005;0;99,999985
ARE;2006;0;100
ARE;2007;0;99,99999
ARE;2008;0;99,99999
ARE;2009;0,001917726;99,998085
ARE;2010;0,005258371;99,99474
ARE;2011;0,005592252;99,99441
ARE;2012;0,006188438;99,993805
ARE;2013;0,020930015;99,979065
ARE;2014;0,07691704;99,92308
ARE;2015;0,06952883;99,93048
ARE;2016;0,06702232;99,932976
ARE;2017;0,15412748;99,84588
ARE;2018;0,2737676;99,72623
ARE;2019;0,79182535;99,208176
ARE;2020;1,0150354;98,639084
GBR;1965;0,58878726;97,55708
GBR;1966;0,57627946;96,95901
GBR;1967;0,620428;96,542694
GBR;1968;0,4564072;96,46183
GBR;1969;0,38531396;96,307304
GBR;1970;0,52578115;96,5809
GBR;1971;0,39834356;96,47974
GBR;1972;0,39256626;96,32642
GBR;1973;0,4255182;96,59588
GBR;1974;0,4752093;95,75922
GBR;1975;0,47519854;95,9203
GBR;1976;0,5503049;95,24062
GBR;1977;0,47088912;94,95551
GBR;1978;0,4820574;95,28825
GBR;1979;0,48675346;95,35495
GBR;1980;0,49102557;95,09706
GBR;1981;0,5643997;94,7821
GBR;1982;0,58695453;93,95301
GBR;1983;0,58459073;93,24077
GBR;1984;0,5849746;92,7365
GBR;1985;0,4892039;92,25953
GBR;1986;0,57397205;92,60334
GBR;1987;0,5047145;93,10544
GBR;1988;0,58119583;92,17504
GBR;1989;0,5676243;91,25353
GBR;1990;0,6801178;91,88231
GBR;1991;0,6104342;91,574265
GBR;1992;0,74249935;90,69511
GBR;1993;0,6676498;89,48507
GBR;1994;0,8253748;89,32718
GBR;1995;0,7896188;89,32077
GBR;1996;0,6443789;89,318214
GBR;1997;0,825345;88,58565
GBR;1998;0,9855972;88,39455
GBR;1999;1,1055505;88,68813
GBR;2000;1,1345575;89,806816
GBR;2001;1,0856745;89,47137
GBR;2002;1,2876195;89,364365
GBR;2003;1,2342336;89,53552
GBR;2004;1,6083946;90,1627
GBR;2005;1,924693;89,825966
GBR;2006;2,1163092;90,2121
GBR;2007;2,42211;91,01329
GBR;2008;2,912039;91,55447
GBR;2009;3,545405;88,84127
GBR;2010;3,6591299;89,69248
GBR;2011;4,891127;87,35844
GBR;2012;5,453807;86,78067
GBR;2013;6,9547257;85,277435
GBR;2014;8,877189;83,73983
GBR;2015;10,976621;81,039444
GBR;2016;11,037631;80,783394
GBR;2017;12,948246;79,05809
GBR;2018;14,526468;78,09135
GBR;2019;16,24154;77,25539
GBR;2020;20,078987;73,46005
GBR;2021;17,946543;76,27838
USA;1965;4,36887;95,55548
USA;1966;4,171402;95,72047
USA;1967;4,542216;95,31287
USA;1968;4,3309736;95,445206
USA;1969;4,5988784;95,16453
USA;1970;4,400803;95,24147
USA;1971;4,614475;94,77327
USA;1972;4,526047;94,64602
USA;1973;4,3547597;94,41936
USA;1974;4,902865;93,38148
USA;1975;5,006975;92,32603
USA;1976;4,5527077;92,64603
USA;1977;3,549314;92,864525
USA;1978;4,3275704;91,80724
USA;1979;4,2914057;92,17776
USA;1980;4,419221;91,966446
USA;1981;4,3367486;91,618996
USA;1982;5,2567115;90,37122
USA;1983;5,6848154;89,758575
USA;1984;5,3343606;89,82965
USA;1985;4,765776;89,55638
USA;1986;4,898404;89,03113
USA;1987;4,2147536;89,32712
USA;1988;3,6649997;89,18532
USA;1989;4,3015428;88,68631
USA;1990;4,7246766;87,65365
USA;1991;4,7242856;87,17144
USA;1992;4,261231;87,67133
USA;1993;4,5714097;87,63529
USA;1994;4,2548165;87,71465
USA;1995;4,762141;86,97458
USA;1996;5,0185714;86,97186
USA;1997;5,115221;87,47786
USA;1998;4,695757;87,41693
USA;1999;4,5834517;87,039185
USA;2000;4,027357;87,48993
USA;2001;3,421371;87,77424
USA;2002;4,0155067;87,239
USA;2003;4,1800404;87,33898
USA;2004;4,1015115;87,3653
USA;2005;4,219231;87,37588
USA;2006;4,6788607;86,84645
USA;2007;4,3730087;87,11636
USA;2008;5,0045505;86,32918
USA;2009;5,8000064;85,223854
USA;2010;5,8405547;85,44166
USA;2011;6,8973193;84,54357
USA;2012;6,886334;84,606895
USA;2013;7,1346164;84,42267
USA;2014;7,262891;84,34583
USA;2015;7,468743;84,10908
USA;2016;8,285086;83,24527
USA;2017;9,082049;82,53714
USA;2018;8,964939;82,97566
USA;2019;9,315263;82,5741
USA;2020;10,532232;80,94752
USA;2021;10,655991;81,38001
UZB;1985;3,4388773;96,56112
UZB;1986;2,9812472;97,01875
UZB;1987;4,197023;95,80298
UZB;1988;4,414184;95,585815
UZB;1989;3,277205;96,722786
UZB;1990;3,7738037;96,22619
UZB;1991;3,4650934;96,534904
UZB;1992;3,806538;96,19346
UZB;1993;4,1460834;95,85391
UZB;1994;4,1098585;95,89014
UZB;1995;3,5991855;96,40081
UZB;1996;3,6788318;96,321175
UZB;1997;3,2915208;96,70848
UZB;1998;3,286878;96,71313
UZB;1999;2,8663542;97,13364
UZB;2000;2,8995407;97,10046
UZB;2001;2,9385922;97,06141
UZB;2002;2,9276025;97,072395
UZB;2003;3,6696591;96,33034
UZB;2004;3,319612;96,68038
UZB;2005;3,4994836;96,50052
UZB;2006;3,1592808;96,84071
UZB;2007;3,2355347;96,764465
UZB;2008;2,3289878;97,67101
UZB;2009;3,447852;96,552155
UZB;2010;4,2804823;95,71951
UZB;2011;2,823631;97,17638
UZB;2012;3,2085803;96,79142
UZB;2013;3,133465;96,86654
UZB;2014;2,9718068;97,02819
UZB;2015;3,0129926;96,987015
UZB;2016;3,567936;96,43206
UZB;2017;3,9722855;96,02772
UZB;2018;2,9270332;97,07297
UZB;2019;3,1970327;96,80297
UZB;2020;2,523421;97,47658
UZB;2021;2,6506786;97,34932
VEN;1965;2,1140678;97,885925
VEN;1966;2,1339145;97,8661
VEN;1967;2,373532;97,62647
VEN;1968;3,6946752;96,30531
VEN;1969;4,241876;95,758125
VEN;1970;5,4061537;94,59385
VEN;1971;6,983937;93,01607
VEN;1972;7,378936;92,62106
VEN;1973;6,668883;93,331116
VEN;1974;7,9816523;92,01836
VEN;1975;8,893406;91,1066
VEN;1976;9,633482;90,366516
VEN;1977;9,939145;90,06086
VEN;1978;9,782297;90,217705
VEN;1979;10,329237;89,67076
VEN;1980;9,454481;90,54552
VEN;1981;9,426736;90,57325
VEN;1982;9,688068;90,311935
VEN;1983;11,105163;88,89484
VEN;1984;12,205676;87,794334
VEN;1985;13,293667;86,70634
VEN;1986;13,745109;86,25489
VEN;1987;16,863821;83,13618
VEN;1988;17,953768;82,046234
VEN;1989;18,045057;81,95494
VEN;1990;18,11904;81,88097
VEN;1991;21,675652;78,324356
VEN;1992;21,255587;78,744415
VEN;1993;21,57694;78,42306
VEN;1994;21,46965;78,53035
VEN;1995;20,915274;79,08473
VEN;1996;22,46204;77,537964
VEN;1997;22,598198;77,4018
VEN;1998;21,551678;78,44832
VEN;1999;22,529488;77,47051
VEN;2000;22,723845;77,27616
VEN;2001;20,884945;79,11505
VEN;2002;20,203684;79,79632
VEN;2003;21,840666;78,15933
VEN;2004;23,130436;76,86956
VEN;2005;24,533659;75,46633
VEN;2006;24,401985;75,59802
VEN;2007;23,413424;76,58658
VEN;2008;24,75938;75,240616
VEN;2009;24,415695;75,584305
VEN;2010;22,484463;77,51553
VEN;2011;23,65197;76,34803
VEN;2012;22,079144;77,92086
VEN;2013;21,720543;78,27946
VEN;2014;22,182087;77,81792
VEN;2015;20,7983;79,201706
VEN;2016;19,946714;80,05329
VEN;2017;21,93996;78,06004
VEN;2018;22,038906;77,96109
VEN;2019;22,608103;77,3919
VEN;2020;30,139423;69,86058
VEN;2021;28,434155;71,56584
VNM;1965;3,4132664;96,58673
VNM;1966;2,240063;97,75994
VNM;1967;1,7923458;98,20765
VNM;1968;1,9293603;98,07065
VNM;1969;1,8376924;98,162315
VNM;1970;1,9573318;98,04266
VNM;1971;2,2463305;97,75366
VNM;1972;1,5929766;98,40702
VNM;1973;1,5021533;98,49784
VNM;1974;2,01973;97,98027
VNM;1975;2,1631021;97,8369
VNM;1976;4,162711;95,83728
VNM;1977;4,191827;95,808174
VNM;1978;5,387956;94,612045
VNM;1979;6,24933;93,75067
VNM;1980;8,125603;91,874405
VNM;1981;8,210464;91,789536
VNM;1982;7,957215;92,042786
VNM;1983;5,9674644;94,03254
VNM;1984;7,7337303;92,26627
VNM;1985;7,0842223;92,91578
VNM;1986;6,225277;93,77472
VNM;1987;5,4386163;94,56137
VNM;1988;7,0410004;92,95899
VNM;1989;15,831217;84,168785
VNM;1990;20,584053;79,41593
VNM;1991;23,790989;76,20901
VNM;1992;24,912485;75,08752
VNM;1993;24,039852;75,960144
VNM;1994;24,972696;75,027306
VNM;1995;24,608881;75,39112
VNM;1996;24,358139;75,64186
VNM;1997;20,527613;79,47239
VNM;1998;18,064955;81,93504
VNM;1999;21,659023;78,34098
VNM;2000;20,092161;79,90784
VNM;2001;22,102148;77,89785
VNM;2002;20,06266;79,93735
VNM;2003;19,297657;80,70235
VNM;2004;14,763954;85,236046
VNM;2005;12,846748;87,15325
VNM;2006;16,60724;83,39275
VNM;2007;17,202272;82,79773
VNM;2008;16,009518;83,99047
VNM;2009;17,94802;82,05199
VNM;2010;14,7117405;85,28826
VNM;2011;19,027452;80,97255
VNM;2012;23,388845;76,611145
VNM;2013;23,877512;76,12249
VNM;2014;23,07397;76,926025
VNM;2015;18,584494;81,415504
VNM;2016;19,181915;80,818085
VNM;2017;24,208347;75,79166
VNM;2018;20,761816;79,238174
VNM;2019;15,891139;84,108864
VNM;2020;19,136663;80,863335
VNM;2021;22,734407;77,26559
