;Code;Year;Renewables (% electricity);Fossil fuels (% electricity)
3888;NPL;2013;99,71429;0,2857143
3889;NPL;2014;100,0;0,0
3890;NPL;2015;100,0;0,0
3891;NPL;2016;100,0;0,0
3892;NPL;2017;100,0;0,0
3893;NPL;2018;100,0;0,0
3894;NPL;2019;100,0;0,0
3895;NPL;2020;100,0;0,0
3896;NPL;2021;100,0;0,0
3897;NLD;1985;0,7050417;89,406906
3898;NLD;1986;0,82923925;89,46851
3899;NLD;1987;1,0299791;90,43216
3900;NLD;1988;1,2246245;89,69908
3901;NLD;1989;1,3136109;89,48016
3902;NLD;1990;1,1420612;93,98328
3903;NLD;1991;1,2525253;94,26263
3904;NLD;1992;1,2978585;93,77028
3905;NLD;1993;1,4296854;93,43644
3906;NLD;1994;1,5817223;93,43459
3907;NLD;1995;1,7433237;93,28635
3908;NLD;1996;2,1361504;92,981224
3909;NLD;1997;2,3296244;94,877144
3910;NLD;1998;2,552817;93,254845
3911;NLD;1999;2,9007282;92,673065
3912;NLD;2000;3,3225193;92,28101
3913;NLD;2001;3,5427592;92,197365
3914;NLD;2002;4,156658;91,75979
3915;NLD;2003;4,099379;91,73913
3916;NLD;2004;5,247005;90,97119
3917;NLD;2005;7,4839487;88,50321
3918;NLD;2006;8,156855;88,32708
3919;NLD;2007;7,2285714;88,77143
3920;NLD;2008;8,87337;87,24395
3921;NLD;2009;9,536809;86,72068
3922;NLD;2010;9,394677;87,27227
3923;NLD;2011;10,82506;85,5373
3924;NLD;2012;12,098574;84,10789
3925;NLD;2013;11,921183;85,23153
3926;NLD;2014;11,286572;84,751015
3927;NLD;2015;12,58272;83,667274
3928;NLD;2016;12,984275;83,53685
3929;NLD;2017;15,072639;81,987206
3930;NLD;2018;16,634413;80,27797
3931;NLD;2019;18,867456;77,89552
3932;NLD;2020;26,671553;69,99756
3933;NLD;2021;33,278515;63,572075
3934;NLD;2022;39,536617;56,996273
3935;NCL;2000;28,66242;71,33758
3936;NCL;2001;22,560976;77,439026
3937;NCL;2002;19,760479;80,239525
3938;NCL;2003;19,27711;80,72289
3939;NCL;2004;20,754717;79,245285
3940;NCL;2005;20,111732;79,88827
3941;NCL;2006;17,514124;82,48588
3942;NCL;2007;23,369564;76,63043
3943;NCL;2008;26,966293;73,03371
3944;NCL;2009;23,497267;76,50273
3945;NCL;2010;15,422886;84,57712
3946;NCL;2011;19,534883;80,46511
3947;NCL;2012;21,100916;78,89908
3948;NCL;2013;21,42857;78,57143
3949;NCL;2014;12,280703;87,7193
3950;NCL;2015;14,909091;85,090904
3951;NCL;2016;9,7972975;90,2027
3952;NCL;2017;14,379086;85,62092
3953;NCL;2018;14,0;86,0
3954;NCL;2019;17,197453;82,80254
3955;NCL;2020;13,333333;86,666664
3956;NCL;2021;13,690476;86,309525
3957;NZL;2000;72,07538;27,924627
3958;NZL;2001;64,86698;35,13302
3959;NZL;2002;70,881905;29,118095
3960;NZL;2003;67,796616;32,203392
3961;NZL;2004;73,489044;26,510956
3962;NZL;2005;66,20905;33,790943
3963;NZL;2006;66,46863;33,53137
3964;NZL;2007;66,8946;33,1054
3965;NZL;2008;65,74664;34,25336
3966;NZL;2009;72,56344;27,436567
3967;NZL;2010;73,94997;26,050035
3968;NZL;2011;76,54264;23,45736
3969;NZL;2012;72,69988;27,300116
3970;NZL;2013;75,07082;24,929178
3971;NZL;2014;79,57795;20,422039
3972;NZL;2015;80,43378;19,56622
3973;NZL;2016;84,22648;15,773533
3974;NZL;2017;81,440445;18,559557
3975;NZL;2018;83,46765;16,53235
3976;NZL;2019;81,94888;18,051119
3977;NZL;2020;80,430756;19,569244
3978;NZL;2021;80,723175;19,276833
3979;NIC;2000;20,657276;79,34272
3980;NIC;2001;19,74249;80,257515
3981;NIC;2002;25,555555;74,44444
3982;NIC;2003;31,538464;68,46154
3983;NIC;2004;37,918217;62,081783
3984;NIC;2005;39,534885;60,465115
3985;NIC;2006;37,096775;62,90323
3986;NIC;2007;33,90411;66,09589
3987;NIC;2008;39,130436;60,869564
3988;NIC;2009;32,676056;67,32395
3989;NIC;2010;38,17664;61,82336
3990;NIC;2011;35,79235;64,20764
3991;NIC;2012;42,93059;57,06941
3992;NIC;2013;50,742577;49,257427
3993;NIC;2014;52,413795;47,58621
3994;NIC;2015;50,45045;49,54955
3995;NIC;2016;53,243855;46,75615
3996;NIC;2017;52,511414;47,488583
3997;NIC;2018;54,746136;45,25386
3998;NIC;2019;51,5625;48,4375
3999;NIC;2020;54,75113;45,248867
4000;NIC;2021;54,643627;45,356365
4001;NER;2000;0,0;99,99999
4002;NER;2001;0,0;100,0
4003;NER;2002;0,0;100,0
4004;NER;2003;0,0;99,99999
4005;NER;2004;0,0;100,0
4006;NER;2005;0,0;100,0
4007;NER;2006;0,0;100,0
4008;NER;2007;0,0;100,0
4009;NER;2008;0,0;100,0
4010;NER;2009;0,0;100,0
4011;NER;2010;0,0;100,0
4012;NER;2011;0,0;100,0
4013;NER;2012;2,5641026;97,4359
4014;NER;2013;2,3809524;97,61905
4015;NER;2014;2,3809524;97,61905
4016;NER;2015;1,9607843;98,039215
4017;NER;2016;2,0;98,0
4018;NER;2017;1,8867925;98,11321
4019;NER;2018;9,259259;90,74074
4020;NER;2019;8,196721;91,803276
4021;NER;2020;11,627907;88,37209
4022;NER;2021;11,111112;88,88889
4023;NGA;2000;40,28269;59,717316
4024;NGA;2001;39,48787;60,512123
4025;NGA;2002;39,477505;60,522495
4026;NGA;2003;38,139534;61,860462
4027;NGA;2004;34,623657;65,37634
4028;NGA;2005;34,17665;65,82334
4029;NGA;2006;28,176043;71,82395
4030;NGA;2007;28,160658;71,83934
4031;NGA;2008;28,152931;71,84708
4032;NGA;2009;23,857597;76,1424
4033;NGA;2010;25,431902;74,5681
4034;NGA;2011;22,706066;77,29393
4035;NGA;2012;20,659342;79,34066
4036;NGA;2013;19,33722;80,66279
4037;NGA;2014;17,4183;82,581696
4038;NGA;2015;18,538961;81,461044
4039;NGA;2016;25,367075;74,632935
4040;NGA;2017;23,543762;76,45624
4041;NGA;2018;24,293785;75,706215
4042;NGA;2019;26,824644;73,175354
4043;NGA;2020;26,05918;73,94082
4044;NGA;2021;25,64347;74,35653
4045;Null;1985;23,438467;69,75597
4046;Null;1986;23,12016;70,69041
4047;Null;1987;22,500242;70,711494
4048;Null;1988;22,713446;69,8905
4049;Null;1989;22,45255;70,71977
4050;Null;1990;22,769894;70,7133
4051;Null;1991;23,158373;70,39897
4052;Null;1992;23,203213;70,48685
4053;Null;1993;24,063929;69,654076
4054;Null;1994;24,850384;69,232735
4055;Null;1995;24,767292;69,35626
4056;Null;1996;23,866703;69,84523
4057;Null;1997;23,554155;70,24935
4058;Null;1998;23,985228;70,156784
4059;Null;1999;23,301579;70,74591
4060;Null;2000;22,86486;71,04847
4061;Null;2001;22,567284;71,32606
4062;Null;2002;21,79672;72,10082
4063;Null;2003;20,67045;73,25553
4064;Null;2004;21,440836;72,79466
4065;Null;2005;21,220587;73,32778
4066;Null;2006;20,854326;73,91131
4067;Null;2007;20,457186;74,58068
4068;Null;2008;21,216066;73,89609
4069;Null;2009;21,058748;74,19927
4070;Null;2010;21,125713;74,097115
4071;Null;2011;20,35671;74,902145
4072;Null;2012;21,101255;74,25489
4073;Null;2013;21,606506;73,93009
4074;Null;2014;22,048069;73,38633
4075;Null;2015;22,429813;72,70375
4076;Null;2016;23,227602;71,70532
4077;Null;2017;23,794056;71,09423
4078;Null;2018;24,326496;70,49672
4079;Null;2019;25,188034;69,36388
4080;Null;2020;26,539045;67,93476
4081;Null;2021;26,545439;67,88859
4082;Null;1985;20,358717;64,24472
4083;Null;1986;20,584515;62,821785
4084;Null;1987;18,838133;63,705544
4085;Null;1988;17,085234;63,950714
4086;Null;1989;17,093441;64,999504
4087;Null;1990;17,665442;63,314804
4088;Null;1991;17,552961;62,46205
4089;Null;1992;16,947763;63,086178
4090;Null;1993;17,304525;63,243988
4091;Null;1994;16,433956;63,379646
4092;Null;1995;17,44567;62,163483
4093;Null;1996;18,395369;61,782845
4094;Null;1997;18,089197;63,505856
4095;Null;1998;16,392944;64,92522
4096;Null;1999;16,437338;63,951515
4097;Null;2000;16,674294;65,557106
4098;Null;2001;14,762755;66,74289
4099;Null;2002;15,840313;65,96771
4100;Null;2003;15,72993;66,48088
4101;Null;2004;15,530708;66,29759
4102;Null;2005;15,895605;66,46299
4103;Null;2006;16,311457;65,853386
4104;Null;2007;15,539052;66,776215
4105;Null;2008;16,662205;65,54781
4106;Null;2009;17,7197;64,0063
4107;Null;2010;17,23324;65,07091
4108;Null;2011;19,328506;63,2516
4109;Null;2012;19,253252;63,60351
4110;Null;2013;19,962814;62,4447
4111;Null;2014;20,469675;61,89495
4112;Null;2015;20,69821;61,742443
4113;Null;2016;22,19544;60,16888
4114;Null;2017;24,251726;58,01298
4115;Null;2018;23,943134;58,797302
4116;Null;2019;24,587128;57,936874
4117;Null;2020;26,760265;55,80686
4118;Null;2021;27,08193;56,22952
4119;Null;1985;20,513897;65,014175
4120;Null;1986;20,740692;63,613277
4121;Null;1987;18,97351;64,52089
4122;Null;1988;17,187428;64,74793
4123;Null;1989;17,222912;65,76592
4124;Null;1990;17,806849;64,092064
4125;Null;1991;17,69094;63,197624
4126;Null;1992;17,087687;63,8733
4127;Null;1993;17,445127;64,0092
4128;Null;1994;16,591576;64,18305
4129;Null;1995;17,622997;62,970448
4130;Null;1996;18,578764;62,6069
4131;Null;1997;18,288256;64,39388
4132;Null;1998;16,568678;65,86629
4133;Null;1999;16,604486;64,907326
4134;Null;2000;15,452188;66,15215
4135;Null;2001;13,815156;67,193436
4136;Null;2002;14,850508;66,44212
4137;Null;2003;14,669569;66,94309
4138;Null;2004;14,432953;66,82729
4139;Null;2005;14,762103;66,939
4140;Null;2006;15,178543;66,374344
4141;Null;2007;14,416592;67,32979
4142;Null;2008;15,465937;66,09092
4143;Null;2009;16,522142;64,548294
4144;Null;2010;16,060768;65,61781
4145;Null;2011;18,134876;63,80127
4146;Null;2012;18,08235;64,13182
4147;Null;2013;18,69915;63,055275
4148;Null;2014;19,051573;62,686584
4149;Null;2015;19,400188;62,417137
4150;Null;2016;20,856611;60,867313
4151;Null;2017;22,804197;58,810715
4152;Null;2018;22,575453;59,497948
4153;Null;2019;23,181515;58,724823
4154;Null;2020;25,27654;56,58049
4155;Null;2021;25,771479;56,83361
4156;Null;2000;16,278975;64,976746
4157;Null;2001;14,4128475;66,014465
4158;Null;2002;15,661595;65,10385
4159;Null;2003;15,607714;65,59567
4160;Null;2004;15,282412;65,43513
4161;Null;2005;15,556432;65,7263
4162;Null;2006;15,988069;65,05358
4163;Null;2007;15,21325;65,9763
4164;Null;2008;16,145609;64,914024
4165;Null;2009;17,552261;62,956936
4166;Null;2010;16,843088;64,15207
4167;Null;2011;19,188576;62,123604
4168;Null;2012;19,15253;62,39164
4169;Null;2013;19,98449;61,12672
4170;Null;2014;20,271227;60,745853
4171;Null;2015;20,622849;60,466606
4172;Null;2016;22,230463;58,724636
4173;Null;2017;24,332245;56,497433
4174;Null;2018;24,017817;57,335648
4175;Null;2019;24,712961;56,38339
4176;Null;2020;26,803347;54,29009
4177;Null;2021;26,969074;54,918526
4178;PRK;2000;53,86667;46,13333
4179;PRK;2001;53,7673;46,232704
4180;PRK;2002;54,968616;45,031376
4181;PRK;2003;57,086617;42,913387
4182;PRK;2004;58,149364;41,85063
4183;PRK;2005;58,584946;41,415047
4184;PRK;2006;57,504604;42,495396
4185;PRK;2007;62,918663;37,08134
4186;PRK;2008;61,856125;38,14387
4187;PRK;2009;60,419716;39,58028
4188;PRK;2010;63,07034;36,929657
4189;PRK;2011;69,781105;30,2189
4190;PRK;2012;71,253334;28,746666
4191;PRK;2013;76,74289;23,25711
4192;PRK;2014;73,64208;26,35792
4193;PRK;2015;73,84501;26,154993
4194;PRK;2016;76,57005;23,429953
4195;PRK;2017;80,69815;19,30185
4196;PRK;2018;83,75165;16,248348
4197;PRK;2019;82,0551;17,9449
4198;PRK;2020;84,844475;15,155526
4199;PRK;2021;83,183395;16,816608
4200;MKD;1990;8,521739;91,478264
4201;MKD;1991;14,731369;85,26863
4202;MKD;1992;14,003295;85,996704
4203;MKD;1993;10,03861;89,961395
4204;MKD;1994;11,616161;88,383835
4205;MKD;1995;13,0505705;86,949425
4206;MKD;1996;12,801205;87,1988
4207;MKD;1997;13,372957;86,62705
4208;MKD;1998;15,31915;84,68085
4209;MKD;1999;20,26239;79,73761
4210;MKD;2000;17,180616;82,81938
4211;MKD;2001;9,89011;90,10989
4212;MKD;2002;12,479474;87,52052
4213;MKD;2003;20,356611;79,64339
4214;MKD;2004;22,222223;77,77778
4215;MKD;2005;21,46974;78,53026
4216;MKD;2006;23,537802;76,4622
4217;MKD;2007;15,538462;84,46154
4218;MKD;2008;13,312203;86,6878
4219;MKD;2009;18,6217;81,378296
4220;MKD;2010;33,471073;66,52892
4221;MKD;2011;21,153845;78,84615
4222;MKD;2012;16,613419;83,38658
4223;MKD;2013;26,108374;73,891624
4224;MKD;2014;23,977695;76,0223
4225;MKD;2015;35,929203;64,07079
4226;MKD;2016;36,76732;63,23268
4227;MKD;2017;23,035715;76,96429
4228;MKD;2018;34,93761;65,062386
4229;MKD;2019;22,82794;77,172066
4230;MKD;2020;27,715355;72,284645
4231;MKD;2021;29,545452;70,454544
4232;NOR;1990;99,90944;0,090564795
4233;NOR;1991;99,891365;0,10863661
4234;NOR;1992;99,90599;0,09400906
4235;NOR;1993;99,89131;0,10868657
4236;NOR;1994;99,75045;0,24955438
4237;NOR;1995;99,754364;0,24563988
4238;NOR;1996;99,61749;0,3825189
4239;NOR;1997;99,682915;0,31708643
4240;NOR;1998;99,71628;0,28372455
4241;NOR;1999;99,67252;0,32746622
4242;NOR;2000;99,77533;0,22467178
4243;NOR;2001;99,65335;0,34664905
4244;NOR;2002;99,67722;0,322779
4245;NOR;2003;99,474625;0,52537763
4246;NOR;2004;99,46354;0,5364611
4247;NOR;2005;99,57695;0,42304885
4248;NOR;2006;99,430176;0,5698241
4249;NOR;2007;99,26438;0,73561865
4250;NOR;2008;99,524895;0,4751099
4251;NOR;2009;96,63102;3,3689842
4252;NOR;2010;95,84045;4,1595583
4253;NOR;2011;96,58506;3,4149435
4254;NOR;2012;97,98704;2,0129647
4255;NOR;2013;97,86148;2,1385157
4256;NOR;2014;97,87143;2,1285653
4257;NOR;2015;97,90997;2,090032
4258;NOR;2016;97,995;2,0049956
4259;NOR;2017;98,025734;1,9742604
4260;NOR;2018;97,97038;2,0296216
4261;NOR;2019;97,941536;2,0584726
4262;NOR;2020;98,57143;1,4285713
4263;NOR;2021;99,543526;0,45646995
4264;Null;1985;19,512907;60,44833
4265;Null;1986;19,212631;59,336372
4266;Null;1987;18,55191;59,37218
4267;Null;1988;18,06855;58,9853
4268;Null;1989;16,903095;60,310665
4269;Null;1990;17,091984;59,914265
4270;Null;1991;16,964428;59,344975
4271;Null;1992;16,772308;59,440086
4272;Null;1993;17,396431;58,464252
4273;Null;1994;16,484568;59,413525
4274;Null;1995;17,02076;58,48904
4275;Null;1996;17,000402;58,555054
4276;Null;1997;17,061174;59,119793
4277;Null;1998;16,357248;59,770317
4278;Null;1999;16,217278;59,578766
4279;Null;2000;15,851586;60,384068
4280;Null;2001;14,942202;60,77976
4281;Null;2002;15,100307;60,920555
4282;Null;2003;14,873928;62,118153
4283;Null;2004;15,131129;61,42682
4284;Null;2005;15,229414;61,718674
4285;Null;2006;15,643352;61,335552
4286;Null;2007;15,427558;62,650043
4287;Null;2008;16,384945;61,921833
4288;Null;2009;17,418543;60,398922
4289;Null;2010;17,791267;60,39421
4290;Null;2011;19,156216;60,25219
4291;Null;2012;20,147673;61,06332
4292;Null;2013;21,299486;59,788517
4293;Null;2014;22,038666;58,86439
4294;Null;2015;23,037766;58,065937
4295;Null;2016;23,88447;56,9014
4296;Null;2017;25,139122;55,836906
4297;Null;2018;25,942226;55,238506
4298;Null;2019;27,159416;53,55764
4299;Null;2020;29,808926;51,472363
4300;Null;2021;29,886593;51,45159
4301;Null;2000;16,708776;60,1252
4302;Null;2001;15,690854;60,566643
4303;Null;2002;15,807958;60,908207
4304;Null;2003;15,644938;61,801414
4305;Null;2004;15,929783;61,17466
4306;Null;2005;16,027199;61,449413
4307;Null;2006;16,427;61,06011
4308;Null;2007;16,157902;62,512516
4309;Null;2008;17,24101;61,518738
4310;Null;2009;18,306293;60,013752
4311;Null;2010;18,465002;60,452732
4312;Null;2011;19,8763;60,336994
4313;Null;2012;20,82807;61,168846
4314;Null;2013;22,121363;59,776386
4315;Null;2014;22,93938;58,795578
4316;Null;2015;23,885216;58,047256
4317;Null;2016;24,724064;57,37996
4318;Null;2017;26,09056;56,188637
4319;Null;2018;26,725618;55,738747
4320;Null;2019;28,142181;53,890095
4321;Null;2020;30,822021;51,927246
4322;Null;2021;30,733923;52,098076
4323;Null;1985;23,738043;69,37256
4324;Null;1986;24,338156;69,32748
4325;Null;1987;23,005861;70,748146
4326;Null;1988;22,994003;70,5949
4327;Null;1989;21,992691;72,05607
4328;Null;1990;22,126585;74,04477
4329;Null;1991;22,126387;73,74796
4330;Null;1992;20,957798;74,17748
4331;Null;1993;21,892986;73,94814
4332;Null;1994;22,295982;74,501114
4333;Null;1995;22,22938;74,839424
4334;Null;1996;21,246489;75,07276
4335;Null;1997;19,126083;75,81027
4336;Null;1998;19,212862;76,79276
4337;Null;1999;17,974947;77,203865
4338;Null;2000;19,18146;80,81854
4339;Null;2001;17,18653;82,81347
4340;Null;2002;18,08011;81,91989
4341;Null;2003;18,0987;81,901306
4342;Null;2004;19,039595;80,9604
4343;Null;2005;18,62056;81,37944
4344;Null;2006;18,988184;81,01181
4345;Null;2007;18,487276;81,51273
4346;Null;2008;17,467155;82,532845
4347;Null;2009;18,014269;81,98573
4348;Null;2010;19,500698;80,499306
4349;Null;2011;21,503984;78,49602
4350;Null;2012;21,246023;78,753975
4351;Null;2013;24,380823;75,61917
4352;Null;2014;24,664177;75,33582
4353;Null;2015;24,816568;75,183426
4354;Null;2016;25,750557;74,249435
4355;Null;2017;25,85771;74,14229
4356;Null;2018;26,848362;73,151634
4357;Null;2019;30,194115;69,805885
4358;Null;2020;33,173203;66,8268
4359;Null;2021;36,266747;63,733253
4360;Null;2000;19,18146;80,81854
4361;Null;2001;17,18653;82,81347
4362;Null;2002;18,080109;81,91988
4363;Null;2003;18,0987;81,901306
4364;Null;2004;19,039595;80,9604
4365;Null;2005;18,620562;81,37944
4366;Null;2006;18,988184;81,01182
4367;Null;2007;18,487274;81,51272
4368;Null;2008;17,467155;82,532845
4369;Null;2009;18,014269;81,98573
4370;Null;2010;19,500698;80,499306
4371;Null;2011;21,503984;78,49602
4372;Null;2012;21,246023;78,753975
4373;Null;2013;24,380823;75,61917
4374;Null;2014;24,66418;75,33582
4375;Null;2015;24,81657;75,183426
4376;Null;2016;25,750559;74,24944
4377;Null;2017;25,85771;74,14229
4378;Null;2018;26,848364;73,15164
4379;Null;2019;30,194115;69,805885
4380;Null;2020;33,173203;66,8268
4381;Null;2021;36,266747;63,733253
4382;OMN;2000;0,0;100,0
4383;OMN;2001;0,0;100,0
4384;OMN;2002;0,0;100,0
4385;OMN;2003;0,0;100,0
4386;OMN;2004;0,0;99,99999
4387;OMN;2005;0,0;100,0
4388;OMN;2006;0,0;100,0
4389;OMN;2007;0,0;100,0
4390;OMN;2008;0,0;100,0
4391;OMN;2009;0,0;100,0
4392;OMN;2010;0,0;100,0
4393;OMN;2011;0,0;100,0
4394;OMN;2012;0,0;100,0
4395;OMN;2013;0,0;100,0
4396;OMN;2014;0,0;100,0
4397;OMN;2015;0,0;100,0
4398;OMN;2016;0,0;100,0
4399;OMN;2017;0,058858152;99,94115
4400;OMN;2018;0,056385677;99,94361
4401;OMN;2019;0,055478502;99,94453
4402;OMN;2020;0,37856728;99,62143
4403;OMN;2021;0,43763673;99,56236
4404;PAK;2000;28,059938;71,34069
4405;PAK;2001;28,376417;68,748184
4406;PAK;2002;31,67702;65,83851
4407;PAK;2003;35,48012;62,18379
4408;PAK;2004;32,454086;65,167015
4409;PAK;2005;35,17072;62,140144
4410;PAK;2006;34,630474;62,66568
4411;PAK;2007;32,52176;64,93335
4412;PAK;2008;32,679813;65,33683
4413;PAK;2009;31,461407;65,6765
4414;PAK;2010;34,48714;62,803005
4415;PAK;2011;30,95012;65,00053
4416;PAK;2012;31,27421;63,35372
4417;PAK;2013;31,678265;64,12846
4418;PAK;2014;32,112915;63,620274
4419;PAK;2015;32,787178;63,35708
4420;PAK;2016;28,823292;66,77719
4421;PAK;2017;24,616203;69,220245
4422;PAK;2018;30,500359;62,859188
4423;PAK;2019;29,787548;63,544807
4424;PAK;2020;31,209818;61,747513
4425;PAK;2021;29,739628;59,77892
4426;PSE;2001;0,0;100,0
4427;PSE;2002;0,0;100,0
4428;PSE;2003;0,0;100,0
4429;PSE;2004;0,0;100,0
4430;PSE;2005;0,0;100,0
4431;PSE;2006;0,0;100,0
4432;PSE;2007;0,0;100,0
4433;PSE;2008;0,0;100,0
4434;PSE;2009;0,0;100,0
4435;PSE;2010;0,0;100,0
4436;PSE;2011;0,0;100,0
4437;PSE;2012;0,0;100,0
4438;PSE;2013;0,0;100,0
4439;PSE;2014;0,0;100,0
4440;PSE;2015;2,0833335;97,91667
4441;PSE;2016;7,8431373;92,15687
4442;PSE;2017;9,615385;90,38462
4443;PSE;2018;15,0;85,0
4444;PSE;2019;15,584416;84,41559
4445;PSE;2020;22,5;77,5
4446;PSE;2021;23,255814;76,74419
4447;PAN;2000;71,428566;28,571426
4448;PAN;2001;50,809715;49,190285
4449;PAN;2002;66,01942;33,980583
4450;PAN;2003;52,690166;47,309834
4451;PAN;2004;67,32143;32,678574
4452;PAN;2005;65,60847;34,391533
4453;PAN;2006;61,092148;38,90785
4454;PAN;2007;58,06962;41,930378
4455;PAN;2008;63,94231;36,057693
4456;PAN;2009;58,16024;41,839764
4457;PAN;2010;58,741253;41,25874
4458;PAN;2011;54,761906;45,238094
4459;PAN;2012;64,832535;35,167465
4460;PAN;2013;59,976933;40,023067
4461;PAN;2014;62,155685;37,84431
4462;PAN;2015;71,5508;28,449196
4463;PAN;2016;72,4;27,6
4464;PAN;2017;74,31797;25,682032
4465;PAN;2018;82,14285;17,857141
4466;PAN;2019;60,057747;39,94225
4467;PAN;2020;75,63406;24,365942
4468;PAN;2021;74,44147;25,558535
4469;PNG;2000;45,971565;54,02844
4470;PNG;2001;38,61004;61,389965
4471;PNG;2002;36,231884;63,768116
4472;PNG;2003;34,516132;65,48387
4473;PNG;2004;32,704403;67,2956
4474;PNG;2005;38,43844;61,56156
4475;PNG;2006;38,46154;61,53846
4476;PNG;2007;40,119762;59,88024
4477;PNG;2008;40,85366;59,146343
4478;PNG;2009;39,402985;60,597015
4479;PNG;2010;38,938053;61,061947
4480;PNG;2011;40,226627;59,77337
4481;PNG;2012;39,61219;60,387814
4482;PNG;2013;38,481674;61,518322
4483;PNG;2014;37,06468;62,93532
4484;PNG;2015;35,66265;64,33735
4485;PNG;2016;34,660423;65,33958
4486;PNG;2017;29,812204;70,18779
4487;PNG;2018;28,863636;71,13636
4488;PNG;2019;28,828829;71,17117
4489;PNG;2020;27,586208;72,413795
4490;PNG;2021;26,54321;73,45679
4491;PRY;2000;99,98112;0,01887861
4492;PRY;2001;99,977715;0,022286607
4493;PRY;2002;99,97905;0,020946795
4494;PRY;2003;99,96099;0,039009165
4495;PRY;2004;100,0;0,0
4496;PRY;2005;100,0;0,0
4497;PRY;2006;100,0;0,0
4498;PRY;2007;100,0;0,0
4499;PRY;2008;100,0;0,0
4500;PRY;2009;100,0;0,0
4501;PRY;2010;100,0;0,0
4502;PRY;2011;100,0;0,0
4503;PRY;2012;100,0;0,0
4504;PRY;2013;99,933235;0,06676681
4505;PRY;2014;99,9271;0,07289958
4506;PRY;2015;99,92772;0,07228045
4507;PRY;2016;100,0;0,0
4508;PRY;2017;100,0;0,0
4509;PRY;2018;100,0;0,0
4510;PRY;2019;99,857315;0,14268243
4511;PRY;2020;99,849464;0,15053764
4512;PRY;2021;99,82509;0,17491254
4513;PER;2000;82,241554;17,758444
4514;PER;2001;85,60235;14,39765
4515;PER;2002;83,04771;16,952293
4516;PER;2003;81,992;18,008005
4517;PER;2004;73,249466;26,750525
4518;PER;2005;71,11286;28,887135
4519;PER;2006;73,29843;26,70157
4520;PER;2007;66,64379;33,356213
4521;PER;2008;59,575134;40,42487
4522;PER;2009;61,88822;38,11178
4523;PER;2010;58,430576;41,56943
4524;PER;2011;57,771263;42,22874
4525;PER;2012;56,428947;43,57106
4526;PER;2013;54,765903;45,234093
4527;PER;2014;52,933056;47,06694
4528;PER;2015;53,676468;46,32353
4529;PER;2016;51,966293;48,033707
4530;PER;2017;58,7114;41,2886
4531;PER;2018;60,83775;39,162247
4532;PER;2019;60,802685;39,19731
4533;PER;2020;63,80159;36,198414
4534;PER;2021;60,61232;39,387684
4535;PHL;2000;44,375717;55,624283
4536;PHL;2001;38,716812;61,283184
4537;PHL;2002;37,016335;62,98366
4538;PHL;2003;34,80663;65,19337
4539;PHL;2004;35,07268;64,92732
4540;PHL;2005;33,684017;66,31599
4541;PHL;2006;37,405983;62,59402
4542;PHL;2007;32,930458;67,06954
4543;PHL;2008;35,265865;64,73414
4544;PHL;2009;34,12498;65,87502
4545;PHL;2010;28,048216;71,95178
4546;PHL;2011;29,06119;70,93881
4547;PHL;2012;28,896818;71,10319
4548;PHL;2013;26,82084;73,17916
4549;PHL;2014;26,122978;73,87702
4550;PHL;2015;26,213593;73,78641
4551;PHL;2016;24,631138;75,36886
4552;PHL;2017;24,743032;75,25696
4553;PHL;2018;23,784706;76,2153
4554;PHL;2019;21,47436;78,52564
4555;PHL;2020;22,648321;77,35167
4556;PHL;2021;22,125694;77,874306
4557;POL;1985;1,6330947;96,781685
4558;POL;1986;1,3664162;96,91504
4559;POL;1987;1,2713172;96,99459
4560;POL;1988;1,3073299;96,946495
4561;POL;1989;1,1769234;97,256714
4562;POL;1990;1,108301;98,8917
4563;POL;1991;1,130199;98,8698
4564;POL;1992;1,2395746;98,76043
4565;POL;1993;1,1762028;98,8238
4566;POL;1994;1,3354341;98,664566
4567;POL;1995;1,430135;98,56986
4568;POL;1996;1,4590268;98,54096
4569;POL;1997;1,5112815;98,488716
4570;POL;1998;1,7972579;98,202736
4571;POL;1999;1,671548;98,32845
4572;POL;2000;1,6273223;98,37269
4573;POL;2001;1,9343168;98,06568
4574;POL;2002;1,943996;98,056
4575;POL;2003;1,4999001;98,5001
4576;POL;2004;2,1016684;97,89834
4577;POL;2005;2,48307;97,51693
4578;POL;2006;2,6737301;97,32627
4579;POL;2007;3,4256516;96,57435
4580;POL;2008;4,274444;95,725555
4581;POL;2009;5,7515388;94,24846
4582;POL;2010;6,9299364;93,07006
4583;POL;2011;8,054721;91,94528
4584;POL;2012;10,443604;89,55639
4585;POL;2013;10,408151;89,59185
4586;POL;2014;12,533148;87,46685
4587;POL;2015;13,815148;86,184845
4588;POL;2016;13,733519;86,26649
4589;POL;2017;14,1999655;85,80004
4590;POL;2018;12,755915;87,24408
4591;POL;2019;15,615801;84,3842
4592;POL;2020;17,964872;82,035126
4593;POL;2021;17,094591;82,90541
4594;POL;2022;20,976837;79,02317
4595;PRT;1990;34,6982;65,3018
